zone_names,comments,streamed_ambience,dynamic_ambience,mix,reverb,filter,occlusion,context,,,,,,,,,,,,,
elm_jet_flyover_dist,,elm_jet_flyover_dist,,,8,20,18,24,400,1000,,,,,,,,,,,
elm_helicopter_flyover_med,,elm_helicopter_flyover_med,,,8,20,18,24,400,1000,,,,,,,,,,,
whizby_preset_names,comments,near_radius,medium_radius,far_radius,radius_offset,near_spread,medium_spread,far_spread,near_prob,medium_prob,far_prob,,,,,,,,,,
mix_names,volmod,value,fadein,fadeout,,,,,,,,,,,,,,,,,
mix_favela_global,amb_damb,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,amb_emitter,1.25,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,amb_emitter_ext,1.25,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,amb_emitter_int,1.25,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,amb_quad,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,attack_dog,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,big_moment,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,bullet_impact_geo,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,bullet_whizby,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,destruct,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion_car,1.2,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion_critical,1.3,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion_debris,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion_flashbang,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion_grenade,1.3,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion_rocket,1.3,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,music,1.5,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,physics,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,scripted1,1.8,0.05,0.05,SCN1: Airliner passby,,,,,,,,,,,,,,,,
mix_favela_global,scripted2,3,0.05,0.05,SCN2: Pickup truck event,,,,,,,,,,,,,,,,
mix_favela_global,scripted3,4,0.05,0.05,SCN4: BigJump slomo,,,,,,,,,,,,,,,,
mix_favela_global,scripted4,4,0.05,0.05,SCN4: BigJump event,,,,,,,,,,,,,,,,
mix_favela_global,scripted5,2,0.05,0.05,SCN5: scn_favela_escape_heli,,,,,,,,,,,,,,,,
mix_favela_global,scripted6,1,0.05,0.05,distant_dogs,,,,,,,,,,,,,,,,
mix_favela_global,scripted7,4,0.05,0.05,SCN5: final jump,,,,,,,,,,,,,,,,
mix_favela_global,scripted8,3,0.05,0.05,walla_running,,,,,,,,,,,,,,,,
mix_favela_global,scripted9,3,0.05,0.05,walla,,,,,,,,,,,,,,,,
mix_favela_global,scripted10,2,0.05,0.05,h1r_default_helicopter_wind,,,,,,,,,,,,,,,,
mix_favela_global,vehicle_aircraft,2,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,vehicle_avm_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,vehicle_avm_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,vehicle_npc,2,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,vehicle_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,voices_ally,1.2,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,voices_dialog,1.4,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,voices_dialog_radio,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,voices_enemy,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,voices_enemy_death_kbp,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,wpn_projectile,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,wpn_vehicle_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,wpn_vehicle_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
fade_in_intro_mix,set_all,0,0.05,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,set_all,0.5,1,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,big_moment,1,1,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,wpn_plr_shot_first,1,3,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,wpn_plr_shot_special,1,3,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,wpn_plr_shot,1,3,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,wpn_plr_punch,1,3,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,wpn_plr_mech,1,3,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,wpn_plr_sub,1,3,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,wpn_plr_lfe,1,3,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,wpn_plr_tail,1,3,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,wpn_plr_tail_int_med,1,3,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,wpn_plr_tail_int_sml,1,3,2,,,,,,,,,,,,,,,,,
flaming_truck_mix,wpn_plr_tail_semi,1,3,2,,,,,,,,,,,,,,,,,
evac_fake_rpg_mix,wpn_projectile,8,1,5,,,,,,,,,,,,,,,,,
big_jump_mix,vehicle_aircraft,0.1,2,1,,,,,,,,,,,,,,,,,
big_jump_mix,amb_emitter,0.5,2,1,,,,,,,,,,,,,,,,,
big_jump_mix,amb_emitter_ext,0.5,2,1,,,,,,,,,,,,,,,,,
big_jump_mix,amb_quad,0.5,2,1,,,,,,,,,,,,,,,,,
big_jump_mix,deaths_door,0,2,1,,,,,,,,,,,,,,,,,
big_jump_mix,scripted8,0,2,0.05,walla_running,,,,,,,,,,,,,,,,
big_jump_slomo_mix,scripted4,0,0.5,0.3,,,,,,,,,,,,,,,,,
big_jump_slomo_mix,amb_emitter,0,0.5,0.3,,,,,,,,,,,,,,,,,
big_jump_slomo_mix,amb_emitter_ext,0,0.5,0.3,,,,,,,,,,,,,,,,,
big_jump_slomo_mix,amb_quad,0,0.5,0.3,,,,,,,,,,,,,,,,,
big_jump_slomo_mix,vehicle_aircraft,0,0.5,0.3,,,,,,,,,,,,,,,,,
big_jump_slomo_mix,music,0.9,0.5,0.3,,,,,,,,,,,,,,,,,
solo_run_mix,foley_npc,0,1,1,,,,,,,,,,,,,,,,,
solo_run_mix,footstep_npc,0,1,1,,,,,,,,,,,,,,,,,
solo_run_mix,bullet_whizby,4,1,1,,,,,,,,,,,,,,,,,
solo_run_mix,bullet_impact_geo,4,1,1,,,,,,,,,,,,,,,,,
solo_run_mix,bullet_impact_geo_metal,4,1,1,,,,,,,,,,,,,,,,,
solo_run_mix,destruct,2,1,1,,,,,,,,,,,,,,,,,
solo_run_mix,foley_plr,5,1,1,,,,,,,,,,,,,,,,,
solo_run_mix,footstep_plr,5,1,1,,,,,,,,,,,,,,,,,
solo_run_mix,music,0.85,1,1,,,,,,,,,,,,,,,,,
solo_run_mix,amb_quad,0.5,1,1,,,,,,,,,,,,,,,,,
solo_run_mix,amb_emitter,0,1,1,,,,,,,,,,,,,,,,,
solo_run_mix,amb_emitter_ext,0,1,1,,,,,,,,,,,,,,,,,
solo_run_mix,amb_emitter_int,0,1,1,,,,,,,,,,,,,,,,,
final_jump_mix,set_all,0.4,3,1,,,,,,,,,,,,,,,,,
final_jump_mix,vehicle_aircraft,0.2,3,1,,,,,,,,,,,,,,,,,
final_jump_mix,amb_emitter,0,3,1,,,,,,,,,,,,,,,,,
final_jump_mix,amb_emitter_ext,0,3,1,,,,,,,,,,,,,,,,,
final_jump_mix,amb_quad,0,3,1,,,,,,,,,,,,,,,,,
final_jump_mix,scripted7,1,3,1,SCN5: final jump,,,,,,,,,,,,,,,,
final_jump_mix,music,0.8,3,1,,,,,,,,,,,,,,,,,
final_jump_mix,voices_dialog,1,3,1,,,,,,,,,,,,,,,,,
final_jump_mix,voices_dialog_radio,1,3,1,,,,,,,,,,,,,,,,,
fade_out_level_mix,set_all,0,3,0.5,,,,,,,,,,,,,,,,,
fade_out_level_mix,deaths_door,1,3,0.5,,,,,,,,,,,,,,,,,
fade_out_level_mix,frontend_sfx,1,3,0.5,,,,,,,,,,,,,,,,,
fade_out_level_mix,hud,1,3,0.5,,,,,,,,,,,,,,,,,
exterior_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
forest_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
forest_mix,amb_quad,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
forest_mix,voices_ally,0.75,0.5,0.5,,,,,,,,,,,,,,,,,
forest_mix,voices_dialog,0.75,0.5,0.5,,,,,,,,,,,,,,,,,
forest_mix,voices_enemy,0.75,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_roof_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_shanty_intro_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_shanty_intro_mix,voices_ally,0.8,0.05,0.05,,,,,,,,,,,,,,,,,
exterior_shanty_intro_mix,voices_dialog,0.8,0.05,0.05,,,,,,,,,,,,,,,,,
exterior_shanty_intro_mix,voices_enemy,0.8,0.05,0.05,,,,,,,,,,,,,,,,,
exterior_shanty_intro_mix,physics,0.5,0.05,0.05,,,,,,,,,,,,,,,,,
exterior_shanty_intro_mix,music,0.8,0.05,0.05,,,,,,,,,,,,,,,,,
interior_stone_mix,amb_quad,3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,vehicle_aircraft,0.9,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,wpn_plr_tail_int_sml,3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,explosion,0.6,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,scripted10,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_edge_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_roof_end_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_semi_open_mix,amb_quad,0.8,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_semi_open_mix,wpn_plr_tail,2,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_semi_open_mix,vehicle_aircraft,1.3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,amb_quad,0.8,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,wpn_plr_tail,2,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,vehicle_aircraft,1.3,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_shanty_market_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_shanty_market_mix,voices_ally,0.75,0.05,0.05,,,,,,,,,,,,,,,,,
exterior_shanty_market_mix,voices_dialog,0.75,0.05,0.05,,,,,,,,,,,,,,,,,
exterior_shanty_market_mix,voices_enemy,0.75,0.05,0.05,,,,,,,,,,,,,,,,,
exterior_shanty_street_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_shanty_alley_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_shanty_alley_mix,voices_ally,0.75,0.05,0.05,,,,,,,,,,,,,,,,,
exterior_shanty_alley_mix,voices_dialog,0.75,0.05,0.05,,,,,,,,,,,,,,,,,
exterior_shanty_alley_mix,voices_enemy,0.75,0.05,0.05,,,,,,,,,,,,,,,,,
exterior_roof_alley_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_soccer_field_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_soccer_field_mix,scripted10,2,0.5,0.5,,,,,,,,,,,,,,,,,
interior_escape_mix,amb_emitter_ext,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_escape_mix,music,0.85,0.5,0.5,,,,,,,,,,,,,,,,,
interior_escape_mix,vehicle_aircraft,0.85,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_escape_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
