zone_names,comments,streamed_ambience,dynamic_ambience,mix,reverb,filter,occlusion,context,,,,,,,,,,,,,
mix_favela_global,explosion,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion_car,2,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion_critical,2,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion_debris,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion_flashbang,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion_grenade,2,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,explosion_rocket,2,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,music,1.7,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,physics,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,scripted1,2,0.05,0.05,SCN1: convoy arrival / aftermath,,,,,,,,,,,,,,,,
mix_favela_global,scripted2,2,0.05,0.05,SCN2: city panic / enemy escape,,,,,,,,,,,,,,,,
mix_favela_global,scripted3,3,0.05,0.05,SCN3: garage door / torture,,,,,,,,,,,,,,,,
mix_favela_global,scripted4,1,0.05,0.05,SCN4: slum area approach,,,,,,,,,,,,,,,,
mix_favela_global,scripted5,3,0.05,0.05,SCN5: enemy trapped / slomo scene,,,,,,,,,,,,,,,,
mix_favela_global,scripted6,1,0.05,0.05,distant_dogs,,,,,,,,,,,,,,,,
mix_favela_global,scripted7,1,0.05,0.05,rojas alley firing sounds,,,,,,,,,,,,,,,,
mix_favela_global,scripted8,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,scripted9,2,0.05,0.05,emt distant gun fight,,,,,,,,,,,,,,,,
mix_favela_global,scripted10,1,0.05,0.05,SCN1: intro interior car horn,,,,,,,,,,,,,,,,
mix_favela_global,vehicle_aircraft,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,vehicle_avm_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,vehicle_avm_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,vehicle_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,vehicle_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,voices_ally,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,voices_dialog,1.3,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,voices_dialog_radio,1.3,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,voices_enemy,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,wpn_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,wpn_npc_dist,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,wpn_npc_mech,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,wpn_npc_shot,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,wpn_npc_special,1,0.05,0.05,scn1: roja's handman intro wpn,,,,,,,,,,,,,,,,
mix_favela_global,wpn_npc_sub,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,wpn_npc_tail,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,wpn_projectile,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,wpn_vehicle_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_favela_global,wpn_vehicle_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
fade_in_level_mix,set_all,0,0.05,2,,,,,,,,,,,,,,,,,
fade_in_level_mix,deaths_door,1,0.05,2,,,,,,,,,,,,,,,,,
fade_in_level_mix,frontend_sfx,1,0.05,2,,,,,,,,,,,,,,,,,
fade_in_level_mix,hud,1,0.05,2,,,,,,,,,,,,,,,,,
fade_in_level_mix,music,1,0.05,2,,,,,,,,,,,,,,,,,
fade_in_level_mix,voices_dialog,0.8,0.05,2,,,,,,,,,,,,,,,,,
fade_in_level_mix,voices_dialog_radio,0.8,0.05,2,,,,,,,,,,,,,,,,,
fade_out_level_mix,set_all,0,1.5,0.5,,,,,,,,,,,,,,,,,
fade_out_level_mix,deaths_door,1,1.5,0.5,,,,,,,,,,,,,,,,,
fade_out_level_mix,frontend_sfx,1,1.5,0.5,,,,,,,,,,,,,,,,,
fade_out_level_mix,hud,1,1.5,0.5,,,,,,,,,,,,,,,,,
fade_out_level_mix,music,1,1.5,0.5,,,,,,,,,,,,,,,,,
fade_out_level_music_mix,music,0,3,0.5,,,,,,,,,,,,,,,,,
vehicle_intro_mix,set_all,1,0.5,1,,,,,,,,,,,,,,,,,
post_runner_blackscreen_mix,set_all,0,1.5,2,,,,,,,,,,,,,,,,,
post_runner_blackscreen_mix,deaths_door,1,1.5,2,,,,,,,,,,,,,,,,,
post_runner_blackscreen_mix,frontend_sfx,1,1.5,2,,,,,,,,,,,,,,,,,
post_runner_blackscreen_mix,hud,1,1.5,2,,,,,,,,,,,,,,,,,
post_runner_blackscreen_mix,music,1,1.5,2,,,,,,,,,,,,,,,,,
post_runner_blackscreen_mix,voices_dialog,1,1.5,2,,,,,,,,,,,,,,,,,
ending_sequence_mix,voices_dialog,0.8,0.5,1,,,,,,,,,,,,,,,,,
ending_sequence_mix,destruct,0,0.5,1,,,,,,,,,,,,,,,,,
ending_slowmo_mix,amb_quad,0,0.05,3,,,,,,,,,,,,,,,,,
ending_slowmo_mix,amb_emitter,0,0.05,3,,,,,,,,,,,,,,,,,
ending_slowmo_mix,amb_emitter_ext,0,0.05,3,,,,,,,,,,,,,,,,,
ending_slowmo_mix,physics,0,0.05,3,,,,,,,,,,,,,,,,,
exterior_street_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_street_mix,amb_quad,1.3,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_street_mix,scripted10,0,0.5,0.5,SCN1: intro interior car horn,,,,,,,,,,,,,,,,
exterior_street_mix,music,1.2,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_street_mix,scripted7,5,0.5,0.5,rojas street firing sounds,,,,,,,,,,,,,,,,
exterior_alley_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_alley_mix,scripted7,3,0.5,0.5,rojas alley firing sounds,,,,,,,,,,,,,,,,
exterior_hill_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_soccer_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_soccer_mix,amb_emitter_ext,2,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_shanty_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_shanty_mix,amb_emitter_ext,2,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,scripted6,0.7,0.5,0.5,distant_dogs,,,,,,,,,,,,,,,,
interior_stone_mix,scripted9,0.7,0.5,0.5,emt distant gun fight,,,,,,,,,,,,,,,,
interior_stone_mix,wpn_plr_tail_int_sml,3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,explosion,0.6,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,music,0.8,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_small_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_small_mix,scripted6,0.7,0.5,0.5,distant_dogs,,,,,,,,,,,,,,,,
interior_stone_small_mix,scripted9,0.7,0.5,0.5,emt distant gun fight,,,,,,,,,,,,,,,,
interior_stone_small_mix,wpn_plr_tail_int_sml,3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_small_mix,explosion,0.6,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_small_mix,music,0.8,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_basement_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_basement_mix,scripted6,0.7,0.5,0.5,distant_dogs,,,,,,,,,,,,,,,,
interior_stone_basement_mix,scripted9,0.7,0.5,0.5,emt distant gun fight,,,,,,,,,,,,,,,,
interior_stone_basement_mix,amb_emitter,0,0.5,0.5,fire vehicle,,,,,,,,,,,,,,,,
interior_stone_basement_mix,wpn_plr_tail_int_sml,3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_basement_mix,explosion,0.6,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_mix,amb_emitter,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_mix,amb_emitter_ext,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_mix,footstep_npc,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_mix,physics,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_mix,music,1.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_mix,scripted2,0,0.5,0.5,city_panic,,,,,,,,,,,,,,,,
interior_vehicle_mix,h2_wpn_npc_shot_close,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_mix,h2_wpn_npc_shot_mid,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_mix,h2_wpn_npc_shot_far,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_mix,h2_wpn_npc_shot_tail,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_mix,h2_wpn_npc_shot_first,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_mix,wpn_npc_special,2,0.5,0.5,scn1: roja's handman intro wpn,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,music,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,amb_quad,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,bullet_impact_geo,2,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,bullet_whizby,2,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,amb_emitter,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,amb_emitter_ext,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,physics,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,scripted2,0.7,0.5,0.5,city_panic,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,h2_wpn_npc_shot_close,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,h2_wpn_npc_shot_mid,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,h2_wpn_npc_shot_far,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,h2_wpn_npc_shot_tail,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,h2_wpn_npc_shot_first,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_vehicle_open_mix,wpn_npc_special,3,0.5,0.5,scn1: roja's handman intro wpn,,,,,,,,,,,,,,,,
