zone_names,comments,streamed_ambience,dynamic_ambience,mix,reverb,filter,occlusion,context,,,,,,,,,,,,,
components,comment,oneshots,loops,single_loops,first_event_min,first_event_max,event_time_min,event_time_max,dist_min,dist_max,cone_min,cone_max,travel_min,travel_max,travel_time_min,travel_time_max,pitch_min,pitch_max,pitch_time_min,pitch_time_max,xxxx
elm_windgust1,,elm_windgust1,,,2,8,6,18,30,450,,,,,,,,,,,
elm_windgust2,,elm_windgust2,,,2,8,6,18,30,450,,,,,,,,,,,
elm_windgust3,,elm_windgust3,,,2,8,10,16,30,450,,,,,,,,,,,
elm_windgust4,,elm_windgust4,,,2,8,6,14,30,450,,,,,,,,,,,
elm_insect_fly,,elm_insect_fly,,,8,15,8,18,30,350,,,,,,,,,,,
elm_explosions_dist,,elm_explosions_dist,,,8,20,18,24,400,1200,,,,,,,,,,,
elm_explosions_med,,elm_explosions_med,,,8,20,18,24,350,850,,,,,,,,,,,
elm_jet_flyover_med,,elm_jet_flyover_med,,,8,20,18,24,300,700,,,,,,,,,,,
elm_jet_flyover_dist,,elm_jet_flyover_dist,,,8,20,18,24,400,1000,,,,,,,,,,,
loop_defs,comments,loop_alias,fade_in,fade_out,end_alias,duration_min,duration_max,xxxx,,,,,,,,,,,,,
whizby_preset_names,comments,near_radius,medium_radius,far_radius,radius_offset,near_spread,medium_spread,far_spread,near_prob,medium_prob,far_prob,,,,,,,,,,
mix_names,volmod,value,fadein,fadeout,,,,,,,,,,,,,,,,,
mix_trainer_global,amb_damb,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,amb_emitter,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,amb_emitter_ext,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,amb_emitter_int,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,amb_quad,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,attack_dog,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,big_moment,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,bullet_impact_geo,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,bullet_impact_geo_metal,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,bullet_whizby,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,destruct,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,explosion,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,explosion_car,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,explosion_critical,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,explosion_debris,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,explosion_flashbang,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,explosion_grenade,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,explosion_rocket,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,music,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,physics,1.5,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,footstep_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,scripted1,1,0.05,0.05,/// scn01: target / case / welders / radiator,,,,,,,,,,,,,,,,
mix_trainer_global,scripted2,1,0.05,0.05,/// scn02: fence,,,,,,,,,,,,,,,,
mix_trainer_global,scripted3,1,0.05,0.05,/// scn03: jet_landing,,,,,,,,,,,,,,,,
mix_trainer_global,scripted4,4,0.05,0.05,scn_trainer_pavelow_h2_intro_heli,,,,,,,,,,,,,,,,
mix_trainer_global,scripted5,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,scripted6,1,0.05,0.05,/// Tower events,,,,,,,,,,,,,,,,
mix_trainer_global,scripted7,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,scripted8,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,scripted9,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,scripted10,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,scripted11,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,scripted12,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,vehicle_aircraft,1.5,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,vehicle_avm_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,vehicle_avm_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,vehicle_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,vehicle_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,voices_ally,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,voices_dialog,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,voices_pa,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,voices_dialog_radio,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,voices_enemy,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,h2_wpn_npc_shot_close,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,h2_wpn_npc_shot_far,0.9,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,h2_wpn_npc_shot_first,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,h2_wpn_npc_shot_mid,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,h2_wpn_npc_shot_tail,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,wpn_foley_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,wpn_plr_tail,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,wpn_plr_tail_int_med,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,wpn_plr_tail_int_sml,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,wpn_plr_tail_semi,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,wpn_projectile,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,wpn_vehicle_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_trainer_global,wpn_vehicle_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_intro_level,vehicle_aircraft,0.7,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,physics,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,amb_emitter_ext,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,amb_emitter,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,foley_npc,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,foley_plr,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,footstep_npc,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,footstep_plr,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,scripted1,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,vehicle_npc,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,h2_wpn_npc_shot_close,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,h2_wpn_npc_shot_far,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,h2_wpn_npc_shot_first,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,h2_wpn_npc_shot_mid,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_level,h2_wpn_npc_shot_tail,0,0.05,4,,,,,,,,,,,,,,,,,
mix_intro_amb_fade_in,amb_quad,0,0.05,1,,,,,,,,,,,,,,,,,
mix_practice_range,amb_quad,1,2,2,,,,,,,,,,,,,,,,,
mix_practice_range,vehicle_aircraft,0.7,2,2,,,,,,,,,,,,,,,,,
mix_practice_range,amb_emitter_ext,0.7,2,2,,,,,,,,,,,,,,,,,
mix_practice_range,h2_wpn_npc_shot_close,0.1,2,2,,,,,,,,,,,,,,,,,
mix_practice_range,h2_wpn_npc_shot_far,0.1,2,2,,,,,,,,,,,,,,,,,
mix_practice_range,h2_wpn_npc_shot_first,0.1,2,2,,,,,,,,,,,,,,,,,
mix_practice_range,h2_wpn_npc_shot_mid,0.1,2,2,,,,,,,,,,,,,,,,,
mix_practice_range,h2_wpn_npc_shot_tail,0.1,2,2,,,,,,,,,,,,,,,,,
mix_info_popup,amb_quad,0.3,0.05,0.5,,,,,,,,,,,,,,,,,
mix_info_popup,hud,1,0.05,0.5,,,,,,,,,,,,,,,,,
mix_running_pit,amb_quad,1,0.05,0.5,,,,,,,,,,,,,,,,,
mix_running_pit,scripted6,0,0.05,0.5,// Tower events,,,,,,,,,,,,,,,,
mix_running_pit,big_moment,0,0.05,0.5,,,,,,,,,,,,,,,,,
mix_running_pit,vehicle_aircraft,0.4,0.05,0.5,,,,,,,,,,,,,,,,,
mix_running_pit,scripted4,0.4,0.05,0.5,,,,,,,,,,,,,,,,,
mix_evacuation,amb_quad,1,0.05,0.5,,,,,,,,,,,,,,,,,
mix_evacuation,scripted6,0,0.05,0.5,// Tower events,,,,,,,,,,,,,,,,
exterior_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_pit_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_pit_mix,amb_emitter,1,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_pit_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_pit_mix,vehicle_aircraft,0.7,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_pit_mix,scripted6,0,0.5,0.5,//Tower events,,,,,,,,,,,,,,,,
exterior_pit_mix,big_moment,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_pit_mix,vehicle_aircraft,0.4,0.05,0.5,,,,,,,,,,,,,,,,,
exterior_pit_mix,scripted4,0.4,0.05,0.5,,,,,,,,,,,,,,,,,
entrance_pit_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
entrance_pit_mix,amb_emitter,1,0.5,0.5,,,,,,,,,,,,,,,,,
entrance_pit_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
entrance_pit_mix,vehicle_aircraft,0.7,0.5,0.5,,,,,,,,,,,,,,,,,
entrance_pit_mix,scripted6,0,0.5,0.5,//Tower events,,,,,,,,,,,,,,,,
entrance_pit_mix,big_moment,0,0.5,0.5,,,,,,,,,,,,,,,,,
entrance_pit_mix,vehicle_aircraft,0.4,0.05,0.5,,,,,,,,,,,,,,,,,
entrance_pit_mix,scripted4,0.4,0.05,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,amb_quad,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,amb_damb,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,amb_emitter,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,amb_emitter_int,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,vehicle_aircraft,0.7,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,voices_ally,0.7,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,amb_quad,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,amb_damb,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,amb_emitter,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,amb_emitter_int,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,vehicle_aircraft,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_pit_mix,amb_quad,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_pit_mix,amb_damb,1,0.05,0.05,,,,,,,,,,,,,,,,,
interior_stone_pit_mix,amb_emitter,1,0.05,0.05,,,,,,,,,,,,,,,,,
interior_stone_pit_mix,amb_emitter_int,1,0.05,0.05,,,,,,,,,,,,,,,,,
interior_stone_pit_mix,vehicle_aircraft,1,0.05,0.05,,,,,,,,,,,,,,,,,
interior_wood_mix,amb_quad,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_mix,amb_damb,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_mix,amb_emitter,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_mix,amb_emitter_int,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_mix,vehicle_aircraft,1,0.5,0.5,,,,,,,,,,,,,,,,,
