zone_names,comments,streamed_ambience,dynamic_ambience,mix,reverb,filter,occlusion,context,,,,,,,,,,,,,
mix_arcadia_global,scripted7,1,0,0,,,,,,,,,,,,,,,,,
mix_arcadia_global,scripted8,1,0,0,veh_helicopter_loop,,,,,,,,,,,,,,,,
mix_arcadia_global,scripted9,1.8,0,0,h1r_default_helicopter_wind,,,,,,,,,,,,,,,,
mix_arcadia_global,scripted10,2.3,0,0,veh stryker,,,,,,,,,,,,,,,,
mix_arcadia_global,vehicle_aircraft,1,0,0,,,,,,,,,,,,,,,,,
mix_arcadia_global,vehicle_avm_npc,3,0,0,,,,,,,,,,,,,,,,,
mix_arcadia_global,vehicle_avm_plr,1,0,0,,,,,,,,,,,,,,,,,
mix_arcadia_global,vehicle_npc,1,0,0,,,,,,,,,,,,,,,,,
mix_arcadia_global,vehicle_plr,1,0,0,,,,,,,,,,,,,,,,,
mix_arcadia_global,voices_dialog,1.3,0,0,,,,,,,,,,,,,,,,,
mix_arcadia_global,voices_dialog_radio,1.3,0,0,,,,,,,,,,,,,,,,,
mix_arcadia_global,voices_ally,1,0,0,,,,,,,,,,,,,,,,,
mix_arcadia_global,voices_enemy,1,0,0,,,,,,,,,,,,,,,,,
mix_arcadia_global,wpn_projectile,1.5,0,0,,,,,,,,,,,,,,,,,
mix_arcadia_global,wpn_vehicle_npc,1,0,0,,,,,,,,,,,,,,,,,
mix_arcadia_global,wpn_vehicle_plr,1,0,0,,,,,,,,,,,,,,,,,
intro_fade_mix,set_all,0,0,3,,,,,,,,,,,,,,,,,
intro_fade_mix,amb_quad,0.7,0,3,,,,,,,,,,,,,,,,,
intro_fade_mix,voices_dialog_radio,1,0,1.5,,,,,,,,,,,,,,,,,
intro_fade_stryker_mix,voices_dialog_radio,0,0.05,1.5,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,set_all,0.5,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,scripted9,0,3,2,h1r_default_helicopter_wind,,,,,,,,,,,,,,,,
heli_intro_passby_mix,big_moment,2,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,amb_damb,0,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,wpn_plr_shot_first,1,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,wpn_plr_shot_special,1,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,wpn_plr_shot,1,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,wpn_plr_punch,1,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,wpn_plr_mech,1,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,wpn_plr_sub,1,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,wpn_plr_lfe,1,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,wpn_plr_tail,1,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,wpn_plr_tail_int_med,1,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,wpn_plr_tail_int_sml,1,3,2,,,,,,,,,,,,,,,,,
heli_intro_passby_mix,wpn_plr_tail_semi,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,set_all,0.85,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,scripted9,0,3,2,h1r_default_helicopter_wind,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,fullvolume,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,big_moment,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,wpn_plr_shot_first,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,wpn_plr_shot_special,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,wpn_plr_shot,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,wpn_plr_punch,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,wpn_plr_mech,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,wpn_plr_sub,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,wpn_plr_lfe,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,wpn_plr_tail,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,wpn_plr_tail_int_med,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,wpn_plr_tail_int_sml,1,3,2,,,,,,,,,,,,,,,,,
mi17_reinforcement_mix,wpn_plr_tail_semi,1,3,2,,,,,,,,,,,,,,,,,
fade_out_level_mix,set_all,0,1.5,0.5,,,,,,,,,,,,,,,,,
fade_out_level_mix,deaths_door,1,1.5,0.5,,,,,,,,,,,,,,,,,
fade_out_level_mix,frontend_sfx,1,1.5,0.5,,,,,,,,,,,,,,,,,
fade_out_level_mix,hud,1,1.5,0.5,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,set_all,0.5,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,fullvolume,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,big_moment,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,voices_dialog,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,voices_dialog_radio,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,amb_damb,0,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,wpn_plr_shot_first,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,wpn_plr_shot_special,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,wpn_plr_shot,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,wpn_plr_punch,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,wpn_plr_mech,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,wpn_plr_sub,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,wpn_plr_lfe,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,wpn_plr_tail,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,wpn_plr_tail_int_med,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,wpn_plr_tail_int_sml,1,2,2,,,,,,,,,,,,,,,,,
vehicle_npc_crash_mix,wpn_plr_tail_semi,1,2,2,,,,,,,,,,,,,,,,,
artillery_ambient_heli_mix,scripted8,0.5,0.5,3,,,,,,,,,,,,,,,,,
harrier_liftoff_mix,scripted5,0.5,5.5,3,scn_06_harrier,,,,,,,,,,,,,,,,
exterior_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior2_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
exterior2_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,amb_emitter_ext,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,amb_damb,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,amb_quad,2,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,wpn_vehicle_npc,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,scripted10,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,amb_emitter_ext,0.7,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,amb_damb,0.7,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,wpn_vehicle_npc,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,scripted10,0.6,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_small_mix,amb_emitter_ext,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_small_mix,amb_damb,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_small_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_small_mix,wpn_vehicle_npc,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_small_mix,scripted10,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_medium_mix,amb_emitter_ext,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_medium_mix,amb_damb,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_medium_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_medium_mix,wpn_vehicle_npc,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_medium_mix,scripted10,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_large_mix,amb_emitter_ext,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_large_mix,amb_damb,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_large_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_large_mix,wpn_vehicle_npc,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_wood_large_mix,scripted10,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_garage_open_mix,amb_emitter_ext,0.7,0.5,0.5,,,,,,,,,,,,,,,,,
interior_garage_open_mix,amb_damb,0.7,0.5,0.5,,,,,,,,,,,,,,,,,
interior_garage_open_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_garage_open_mix,wpn_vehicle_npc,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_garage_open_mix,scripted10,0.7,0.5,0.5,,,,,,,,,,,,,,,,,
interior_arch_mix,amb_emitter_ext,0.8,0.5,0.5,,,,,,,,,,,,,,,,,
interior_arch_mix,amb_damb,0.7,0.5,0.5,,,,,,,,,,,,,,,,,
interior_arch_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_plane_mix,amb_emitter_ext,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_plane_mix,amb_damb,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_plane_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_bunker_mix,amb_emitter_ext,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_bunker_mix,amb_damb,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_bunker_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
covered_bridge_mix,amb_quad,0.5,1,1,,,,,,,,,,,,,,,,,
