zone_names,comments,streamed_ambience,dynamic_ambience,mix,reverb,filter,occlusion,context,,,,,,,,,,,,,
interior_tunnel_ambush,,ambient_gulag_tunnel_int,none,interior_tunnel_ambush_mix,interior_tunnel_ambush,none,interior_only_occlusion,wpn_int_sml,,,,,,,,,,,,,
interior_tunnel_large,,ambient_gulag_hall_int0,none,interior_tunnel_large_mix,interior_tunnel_large,none,interior_tunnel_large_occlusion,wpn_int_med,,,,,,,,,,,,,
interior_tunnel_medium,,ambient_gulag_hall_int0,none,interior_tunnel_medium_mix,interior_tunnel_medium,none,interior_only_occlusion,wpn_int_med,,,,,,,,,,,,,
price_rescue_room,,ambient_gulag_hall_int0,none,price_rescue_room_mix,price_rescue_room,none,interior_only_occlusion,wpn_int_med,,,,,,,,,,,,,
staircase,,ambient_gulag_hall_int0,none,staircase_mix,staircase,none,interior_only_occlusion,wpn_int_med,,,,,,,,,,,,,
interior_tunnel_small,,ambient_gulag_tunnel_int,none,interior_tunnel_small_mix,interior_tunnel_small,none,interior_only_occlusion,wpn_int_sml,,,,,,,,,,,,,
reverb_names,comments,roomtype,drylevel,wetlevel,fadetime,,,,,,,,,,,,,,,,
control_room,,gulag_control_room,1,1,0.5,,,,,,,,,,,,,,,,
evac_event_room,,gulag_evac_event_room,1,0.8,2,,,,,,,,,,,,,,,,
exterior,,gulag_exterior,1,0.5,2,,,,,,,,,,,,,,,,
exterior_small,,gulag_exterior_small,1,1,2,,,,,,,,,,,,,,,,
interior_large,,gulag_interior_large,1,0.8,2,,,,,,,,,,,,,,,,
interior_sewer,,gulag_interior_sewer,1,0.8,2,,,,,,,,,,,,,,,,
interior_shower_large,,gulag_interior_shower_large,1,0.9,0.5,,,,,,,,,,,,,,,,
interior_silo,,gulag_interior_silo,1,1,2,,,,,,,,,,,,,,,,
interior_stone,,gulag_interior_stone,1,1,0.5,,,,,,,,,,,,,,,,
interior_tunnel_small,,gulag_interior_tunnel_small,1,0.5,0.5,,,,,,,,,,,,,,,,
interior_stone_open,,gulag_interior_stone_open,1,1,0.5,,,,,,,,,,,,,,,,
interior_tunnel,,gulag_interior_tunnel,1,0.8,2,,,,,,,,,,,,,,,,
interior_tunnel_ambush,,gulag_interior_tunnel,1,0.65,2,,,,,,,,,,,,,,,,
interior_tunnel_large,,gulag_interior_tunnel_large,1,1,0.5,,,,,,,,,,,,,,,,
interior_tunnel_medium,,gulag_interior_tunnel_medium,1,0.6,2,,,,,,,,,,,,,,,,
price_rescue_room,,gulag_price_rescue_room,1,0.7,2,,,,,,,,,,,,,,,,
slowmo,,gulag_slowmo,0.8,1,0.5,,,,,,,,,,,,,,,,
staircase,,gulag_staircase,1,1,0.5,,,,,,,,,,,,,,,,
filter_names,dsp_bus_name,type,freq,gain,vol,q,,,,,,,,,,,,,,,
slomo_breach_filter,all,lowpass,850,-6,0,1,,,,,,,,,,,,,,,
slomo_breach_filter,whizbys,lowpass,10000,0,0,1,,,,,,,,,,,,,,,
slomo_breach_filter,weapons_npc,lowpass,10000,0,0,1,,,,,,,,,,,,,,,
slomo_breach_filter,weapons_npc_dist,lowpass,10000,0,0,1,,,,,,,,,,,,,,,
slomo_breach_filter,weapons_plr,lowpass,10000,0,0,1,,,,,,,,,,,,,,,
slomo_breach_filter,notimescale,lowpass,20000,0,0,1,,,,,,,,,,,,,,,
slomo_breach_filter,interface,lowpass,20000,0,0,1,,,,,,,,,,,,,,,
slomo_breach_filter,voices_unfiltered,lowpass,20000,0,0,1,,,,,,,,,,,,,,,
control_room_filter,ambiance_quad,highshelf,4000,-10,0,1,,,,,,,,,,,,,,,
control_room_filter,explosions,highshelf,6000,-10,0,1,,,,,,,,,,,,,,,
control_room_filter,unoccluded,highshelf,5000,-10,0,1,,,,,,,,,,,,,,,
interior_sewer,scripted4,highshelf,600,-15,0,2,,,,,,,,,,,,,,,
1st_hallway_collapse_filter,music,highshelf,20000,0,0,1,,,,,,,,,,,,,,,
evac_rock_falling_filter,all,lowpass,500,-6,0,1,,,,,,,,,,,,,,,
evac_rock_falling_filter,voices_unfiltered,lowpass,20000,0,0,1,,,,,,,,,,,,,,,
evac_rock_falling_filter,voices_critical,lowpass,8000,-4,0,1,,,,,,,,,,,,,,,
evac_rock_falling_filter,interface,lowpass,20000,0,0,1,,,,,,,,,,,,,,,
evac_rock_falling_filter,voices,lowpass,1200,-4,0,1,,,,,,,,,,,,,,,
evac_rock_falling_filter,voices_critical,lowpass,1200,-4,0,1,,,,,,,,,,,,,,,
evac_rock_falling_filter,whizbys,lowpass,8000,-2,0,1,,,,,,,,,,,,,,,
evac_rock_falling_filter,music,lowpass,10000,-2,0,1,,,,,,,,,,,,,,,
price_hit_unconscious_filter,all,lowpass,500,-6,0,1,,,,,,,,,,,,,,,
price_hit_unconscious_filter,voices_unfiltered,lowpass,20000,0,0,1,,,,,,,,,,,,,,,
price_hit_unconscious_filter,interface,lowpass,20000,0,0,1,,,,,,,,,,,,,,,
price_hit_unconscious_filter,voices,lowpass,1200,-4,0,1,,,,,,,,,,,,,,,
price_hit_unconscious_filter,voices_critical,lowpass,1200,-4,0,1,,,,,,,,,,,,,,,
price_hit_unconscious_filter,whizbys,lowpass,8000,-2,0,1,,,,,,,,,,,,,,,
price_hit_unconscious_filter,music,lowpass,10000,-2,0,1,,,,,,,,,,,,,,,
evac_slomo_filter,all,lowpass,500,-6,0,1,,,,,,,,,,,,,,,
evac_slomo_filter,notimescale,lowpass,20000,0,0,1,,,,,,,,,,,,,,,
evac_slomo_filter,explosions_critical,lowpass,8000,-4,0,1,,,,,,,,,,,,,,,
evac_slomo_filter,voices_critical,lowpass,8000,-4,0,1,,,,,,,,,,,,,,,
evac_slomo_filter,voices_unfiltered,lowpass,20000,0,0,1,,,,,,,,,,,,,,,
evac_slomo_filter,interface,lowpass,20000,0,0,1,,,,,,,,,,,,,,,
evac_slomo_filter,voices,lowpass,1200,-4,0,1,,,,,,,,,,,,,,,
evac_slomo_filter,voices_critical,lowpass,1200,-4,0,1,,,,,,,,,,,,,,,
evac_slomo_filter,whizbys,lowpass,8000,-2,0,1,,,,,,,,,,,,,,,
evac_slomo_filter,music,lowpass,1200,-4,0,1,,,,,,,,,,,,,,,
occlusion_names,dsp_bus_name,freq,type,gain,vol,q,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,default,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,animals,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,emitters,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,emitters_ext,20,highshelf,-10,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,emitters_int,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,emitters_unoccluded,20000,highshelf,-1,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,explosions,1500,highshelf,-20,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,explosions_critical,3000,highshelf,-15,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,foley,1000,highshelf,-15,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,physics,1000,highshelf,-20,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,scripted1,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,scripted2,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,scripted3,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,scripted4,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,tactical,2000,highshelf,-10,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,unoccluded,10000,highshelf,-3,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,vehicles_air,500,highshelf,-20,0,2,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,vehicles_land,500,highshelf,-30,0,2,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,vehicles_land,500,highshelf,-30,0,2,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,voices,1000,highshelf,-15,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,voices_env,1000,highshelf,-15,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,voices_critical,1000,highshelf,-6,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,weapons_npc,20,highshelf,-25,0,1,,,,,,,,,,,,,,,
gulag_controlroom_occlusion,weapons_npc_dist,20,highshelf,-25,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,default,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,animals,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,emitters,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,emitters_ext,3000,highshelf,-10,-7,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,emitters_int,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,emitters_unoccluded,20000,highshelf,-1,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,explosions,1500,highshelf,-15,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,explosions_critical,3000,highshelf,-10,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,foley,1000,highshelf,-8,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,physics,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,scripted1,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,scripted2,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,scripted3,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,scripted4,1000,highshelf,-10,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,tactical,2000,highshelf,-10,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,unoccluded,20000,highshelf,-1,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,vehicles_air,500,highshelf,-20,0,2,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,vehicles_land,500,highshelf,-30,0,2,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,voices,1000,highshelf,-10,-20,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,voices_env,1000,highshelf,-7,-20,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,voices_critical,1000,highshelf,-4,0,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,weapons_npc,4000,highshelf,-10,-20,1,,,,,,,,,,,,,,,
interior_tunnel_large_occlusion,weapons_npc_dist,4000,highshelf,-10,-20,1,,,,,,,,,,,,,,,
timescale_names,dsp_bus_name,scalefactor,,,,,,,,,,,,,,,,,,,
gulag_timescale_factor,all,0.4,,,,,,,,,,,,,,,,,,,
gulag_timescale_factor,notimescale,0,,,,,,,,,,,,,,,,,,,
gulag_timescale_factor,whizbys,0.2,,,,,,,,,,,,,,,,,,,
gulag_timescale_factor,weapons_npc,0.2,,,,,,,,,,,,,,,,,,,
gulag_timescale_factor,weapons_plr,0.2,,,,,,,,,,,,,,,,,,,
gulag_timescale_factor,voices,0.3,,,,,,,,,,,,,,,,,,,
gulag_timescale_factor,voices_critical,0,,,,,,,,,,,,,,,,,,,
gulag_timescale_factor,voices_unfiltered,0,,,,,,,,,,,,,,,,,,,
gulag_timescale_factor,interface,0,,,,,,,,,,,,,,,,,,,
dynamic_ambience_names,comments,components,first_event_min,first_event_max,event_time_min,event_time_max,xxxx,,,,,,,,,,,,,,
components,comment,oneshots,loops,single_loops,first_event_min,first_event_max,event_time_min,event_time_max,dist_min,dist_max,cone_min,cone_max,travel_min,travel_max,travel_time_min,travel_time_max,pitch_min,pitch_max,pitch_time_min,pitch_time_max,xxxx
loop_defs,comments,loop_alias,fade_in,fade_out,end_alias,duration_min,duration_max,xxxx,,,,,,,,,,,,,
whizby_preset_names,comments,near_radius,medium_radius,far_radius,radius_offset,near_spread,medium_spread,far_spread,near_prob,medium_prob,far_prob,,,,,,,,,,
mix_names,volmod,value,fadein,fadeout,,,,,,,,,,,,,,,,,
mix_gulag_global,amb_quad,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,amb_emitter,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,amb_emitter_ext,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,amb_emitter_int,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,amb_quad,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,attack_dog,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,big_moment,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,bullet_impact_geo,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,bullet_impact_geo_metal,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,bullet_whizby,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,destruct,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,explosion,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,explosion_car,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,explosion_critical,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,explosion_debris,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,explosion_flashbang,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,explosion_grenade,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,explosion_rocket,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,music,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,physics,1.8,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,scripted1,1,0.05,0.05,scn01: intro_heli_landing,jets,,,,,,,,,,,,,,,
mix_gulag_global,scripted2,1,0.05,0.05,intro 2D helico,,,,,,,,,,,,,,,,
mix_gulag_global,scripted3,3,0.05,0.05,scn03: 1st_hallway_explo / breach_bathroom (scn_03),,,,,,,,,,,,,,,,
mix_gulag_global,scripted4,3,0.05,0.05,scn04: escape,,,,,,,,,,,,,,,,
mix_gulag_global,scripted5,3,0.05,0.05,scn05: rock falling on plr,,,,,,,,,,,,,,,,
mix_gulag_global,scripted6,3,0.05,0.05,scn06: shellshock_02 black screen + evac slomo,,,,,,,,,,,,,,,,
mix_gulag_global,scripted7,3,0.05,0.05,scn_tunnel_collapsing_loop,,,,,,,,,,,,,,,,
mix_gulag_global,scripted8,1.3,0.05,0.05,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
mix_gulag_global,scripted9,1,0.05,0.05,air raid sirens,,,,,,,,,,,,,,,,
mix_gulag_global,scripted10,2,0.05,0.05,emt_offshore_bombardment,,,,,,,,,,,,,,,,
mix_gulag_global,tactical_npc,1.5,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,tactical_plr,2,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,vehicle_aircraft,3,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,vehicle_avm_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,vehicle_avm_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,vehicle_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,vehicle_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,voices_ally,1.5,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,voices_dialog,1.5,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,voices_dialog_critical,1.5,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,voices_dialog_radio,1.5,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,voices_enemy,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,voices_pa,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,wpn_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,wpn_npc_dist,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,wpn_npc_mech,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,wpn_npc_shot,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,wpn_npc_special,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,wpn_npc_sub,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,wpn_npc_tail,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,wpn_projectile,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,wpn_vehicle_npc,1,0.05,0.05,,,,,,,,,,,,,,,,,
mix_gulag_global,wpn_vehicle_plr,1,0.05,0.05,,,,,,,,,,,,,,,,,
plr_heli_landing,scripted2,0,5,5,Plr foley while heli landing,,,,,,,,,,,,,,,,
plr_heli_landing,footstep_plr,4,5,5,,,,,,,,,,,,,,,,,
plr_heli_landing,foley_plr,2,5,5,,,,,,,,,,,,,,,,,
plr_heli_landing,wpn_foley_plr,1.5,5,5,,,,,,,,,,,,,,,,,
plr_heli_landing,amb_emitter_ext,1.8,5,5,,,,,,,,,,,,,,,,,
mix_evac_rock_falling,set_all,0.5,0.5,2,,,,,,,,,,,,,,,,,
mix_evac_rock_falling,fullvolume,1,0.5,2,,,,,,,,,,,,,,,,,
mix_evac_rock_falling,scripted4,0.3,0.5,2,scn04: escape,,,,,,,,,,,,,,,,
mix_evac_rock_falling,scripted5,1,0.5,2,scn05: rock falling on plr,,,,,,,,,,,,,,,,
mix_evac_rock_falling,scripted6,1,0.5,2,scn06: shellshock_02 black screen + evac slomo,,,,,,,,,,,,,,,,
mix_evac_rock_falling,voices_dialog,1,0.5,2,,,,,,,,,,,,,,,,,
mix_evac_rock_falling_black_screen,set_all,0,0.5,2,,,,,,,,,,,,,,,,,
mix_evac_rock_falling_black_screen,scripted4,0,0.5,2,scn04: escape,,,,,,,,,,,,,,,,
mix_evac_rock_falling_black_screen,scripted5,0,0.5,2,scn05: rock falling on plr,,,,,,,,,,,,,,,,
mix_evac_rock_falling_black_screen,scripted6,1,0.5,2,scn06: shellshock_02 black screen + evac slomo,,,,,,,,,,,,,,,,
mix_evac_rock_falling_black_screen,voices_dialog,1,0.5,2,,,,,,,,,,,,,,,,,
mix_evac_slomo,set_all,0.3,0.5,2,,,,,,,,,,,,,,,,,
mix_evac_slomo,scripted6,1,0.5,2,scn06: shellshock_02 black screen + evac slomo,,,,,,,,,,,,,,,,
mix_evac_slomo,big_moment,1,0.5,2,,,,,,,,,,,,,,,,,
mix_evac_slomo,voices_dialog,1,0.5,2,,,,,,,,,,,,,,,,,
mix_evac_slomo,voices_dialog_radio,1,0.5,2,,,,,,,,,,,,,,,,,
mix_evac_slomo,music,0.5,0.5,2,,,,,,,,,,,,,,,,,
mix_evac_player,amb_emitter_ext,0,2,2,,,,,,,,,,,,,,,,,
plr_shield_mix,amb_emitter_ext,0,0.5,0.5,,,,,,,,,,,,,,,,,
plr_shield_mix,amb_damb,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
plr_shield_mix,footstep_npc,0.6,0.5,0.5,,,,,,,,,,,,,,,,,
plr_shield_mix,explosion,1.2,0.5,0.5,,,,,,,,,,,,,,,,,
plr_shield_mix,explosion_grenade,1.2,0.5,0.5,,,,,,,,,,,,,,,,,
plr_shield_mix,explosion_rocket,1.2,0.5,0.5,,,,,,,,,,,,,,,,,
plr_shield_mix,wpn_plr_sub,1.2,0.5,0.5,,,,,,,,,,,,,,,,,
plr_shield_mix,wpn_npc_shot,1.5,0.5,0.5,,,,,,,,,,,,,,,,,
plr_shield_mix,bullet_impact_geo,1.5,0.5,0.5,,,,,,,,,,,,,,,,,
plr_shield_mix,bullet_impact_geo_metal,1.5,0.5,0.5,,,,,,,,,,,,,,,,,
plr_shield_mix,grenadebounce,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
plr_shield_mix,bodyfall,1.3,0.5,0.5,,,,,,,,,,,,,,,,,
plr_shield_mix,physics,0.8,0.5,0.5,,,,,,,,,,,,,,,,,
bathroom_breach_mix,set_all,0,0.5,0.5,,,,,,,,,,,,,,,,,
bathroom_breach_mix,scripted3,1,0.5,0.5,1st_hallway_explo / breach_bathroom (scn_03),,,,,,,,,,,,,,,,
bathroom_breach_mix,wpn_plr_shot_special,1,0.5,0.5,,,,,,,,,,,,,,,,,
bathroom_breach_mix,wpn_npc_special,2,0.5,0.5,,,,,,,,,,,,,,,,,
bathroom_breach_mix,wpn_npc_shot,2,0.5,0.5,,,,,,,,,,,,,,,,,
bathroom_breach_mix,wpn_plr_shot,1,0.5,0.5,,,,,,,,,,,,,,,,,
bathroom_breach_mix,bullet_impact_geo,1,0.5,0.5,,,,,,,,,,,,,,,,,
bathroom_breach_mix,bullet_impact_geo_metal,1,0.5,0.5,,,,,,,,,,,,,,,,,
bathroom_breach_mix,bullet_impact_npc,2,0.5,0.5,,,,,,,,,,,,,,,,,
bathroom_breach_mix,bullet_impact_plr,1,0.5,0.5,,,,,,,,,,,,,,,,,
bathroom_breach_mix,bullet_whizby,1,0.5,0.5,,,,,,,,,,,,,,,,,
bathroom_breach_mix,voices_enemy_death_kbp,0.7,0.5,0.5,,,,,,,,,,,,,,,,,
rescue_breach_mix,set_all,0,0.5,0.5,,,,,,,,,,,,,,,,,
rescue_breach_mix,scripted3,1,0.5,0.5,1st_hallway_explo / breach_bathroom (scn_03),,,,,,,,,,,,,,,,
rescue_breach_mix,wpn_plr_shot_special,1,0.5,0.5,,,,,,,,,,,,,,,,,
rescue_breach_mix,wpn_npc_special,2,0.5,0.5,,,,,,,,,,,,,,,,,
rescue_breach_mix,wpn_npc_shot,2,0.5,0.5,,,,,,,,,,,,,,,,,
rescue_breach_mix,wpn_plr_shot,1,0.5,0.5,,,,,,,,,,,,,,,,,
rescue_breach_mix,bullet_impact_geo,1,0.5,0.5,,,,,,,,,,,,,,,,,
rescue_breach_mix,bullet_impact_geo_metal,1,0.5,0.5,,,,,,,,,,,,,,,,,
rescue_breach_mix,bullet_impact_npc,2,0.5,0.5,,,,,,,,,,,,,,,,,
rescue_breach_mix,bullet_impact_plr,1,0.5,0.5,,,,,,,,,,,,,,,,,
rescue_breach_mix,bullet_whizby,1,0.5,0.5,,,,,,,,,,,,,,,,,
rescue_breach_mix,voices_enemy_death_kbp,0.7,0.5,0.5,,,,,,,,,,,,,,,,,
price_hit_unconscious_mix,set_all,0,0.5,2,,,,,,,,,,,,,,,,,
price_hit_unconscious_mix,scripted3,1,0.5,2,,,,,,,,,,,,,,,,,
price_hit_unconscious_mix,voices_dialog,1,0.5,2,,,,,,,,,,,,,,,,,
1st_hallway_collapse_mix,music,0,0.5,2,,,,,,,,,,,,,,,,,
intro_siren_mix,scripted9,2,0,10,air raid sirens,,,,,,,,,,,,,,,,
intro_heli_bullet_impact_mix,bullet_whizby,0,0.5,0.5,,,,,,,,,,,,,,,,,
intro_heli_bullet_impact_mix,bullet_impact_geo_metal,0,0.5,0.5,,,,,,,,,,,,,,,,,
intro_heli_bullet_impact_mix,bullet_impact_geo,0,0.5,0.5,,,,,,,,,,,,,,,,,
intro_heli_bullet_impact_mix,bullet_impact_npc,0,0.5,0.5,,,,,,,,,,,,,,,,,
intro_heli_bullet_impact_mix,bullet_impact_plr,0,0.5,0.5,,,,,,,,,,,,,,,,,
bhd_attack_mix,wpn_npc_shot,0.7,2,2,,,,,,,,,,,,,,,,,
bhd_attack_mix,amb_quad,0.7,2,2,,,,,,,,,,,,,,,,,
bhd_attack_mix,amb_emitter_ext,0.7,2,2,,,,,,,,,,,,,,,,,
bhd_attack_mix,amb_emitter,0.7,2,2,,,,,,,,,,,,,,,,,
bhd_attack_mix,scripted9,0.5,2,2,air_raid sirens,,,,,,,,,,,,,,,,
tower_exit_mix,set_all,0,0.3,0.3,,,,,,,,,,,,,,,,,
tower_exit_mix,music,0.3,0.3,0.3,,,,,,,,,,,,,,,,,
tower_exit_mix,big_moment,1,0.3,0.3,,,,,,,,,,,,,,,,,
tower_exit_mix,voices_dialog,1,0.3,0.3,,,,,,,,,,,,,,,,,
tower_exit_mix,fullvolume,1,0.3,0.3,,,,,,,,,,,,,,,,,
final_explosion_mix,music,0,0.5,0.5,,,,,,,,,,,,,,,,,
final_explosion_mix,big_moment,1,0.5,0.5,,,,,,,,,,,,,,,,,
final_explosion_mix,voices_dialog,1,0.5,0.5,,,,,,,,,,,,,,,,,
final_explosion_mix,fullvolume,1,0.5,0.5,,,,,,,,,,,,,,,,,
black_screen_mix,music,0,0.1,0.1,,,,,,,,,,,,,,,,,
black_screen_mix,big_moment,0,0.1,0.1,,,,,,,,,,,,,,,,,
black_screen_mix,voices_dialog,0,0.1,0.1,,,,,,,,,,,,,,,,,
black_screen_mix,fullvolume,1,0.1,0.1,,,,,,,,,,,,,,,,,
limited_mode_fade_out_mix,set_all,0,2,2,,,,,,,,,,,,,,,,,
helicopter_mix,amb_emitter,0,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,amb_emitter_int,0,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,amb_emitter_ext,0,0,2,,,,,,,,,,,,,,,,,
